x_coord,y_coord,pressure_bar,dist_to_ice_m,roll_deg,pitch_deg,timestamp_s
90.4,85.0,1.103,0.59,0.01,0.36,1427.0
89.8,85.0,1.102,0.59,0.6,-0.78,1427.5
89.2,85.0,1.105,0.58,-1.06,-0.68,1428.0
88.6,85.0,1.104,0.61,0.81,-0.61,1428.5
88.0,85.0,1.1,0.61,0.45,0.48,1429.0
87.4,85.0,1.096,0.59,0.16,-0.64,1429.5
86.8,85.0,1.098,0.6,-1.01,0.68,1430.0
86.2,85.0,1.095,0.62,-0.41,0.37,1430.5
85.6,85.0,1.099,0.61,0.81,0.44,1431.0
85.0,85.0,1.102,0.62,-0.28,-0.0,1431.5
84.4,85.0,1.096,0.59,-0.79,-0.07,1432.0
83.8,85.0,1.103,0.59,0.78,-0.63,1432.5
83.2,85.0,1.098,0.58,-0.72,0.75,1433.0
82.6,85.0,1.103,0.61,-0.25,-0.39,1433.5
82.0,85.0,1.098,0.58,-0.62,0.2,1434.0
81.4,85.0,1.102,0.59,0.04,0.1,1434.5
80.8,85.0,1.097,0.6,-0.62,-0.08,1435.0
80.2,85.0,1.1,0.61,-0.07,0.35,1435.5
79.6,85.0,1.104,0.6,-0.62,0.71,1436.0
79.0,85.0,1.101,0.61,-0.55,-0.72,1436.5
78.4,85.0,1.098,0.58,-0.71,0.23,1437.0
77.8,85.0,1.098,0.58,0.62,0.32,1437.5
77.2,85.0,1.095,0.59,0.8,-0.54,1438.0
76.6,85.0,1.101,0.61,-0.2,0.46,1438.5
76.0,85.0,1.101,0.6,-1.18,0.59,1439.0
75.4,85.0,1.1,0.59,-0.74,0.56,1439.5
74.8,85.0,1.098,0.61,-0.7,-0.76,1440.0
74.2,85.0,1.103,0.58,0.99,-0.45,1440.5
73.6,85.0,1.098,0.61,-0.54,0.14,1441.0
73.0,85.0,1.104,0.58,0.91,-0.64,1441.5
72.4,85.0,1.097,0.59,0.18,0.67,1442.0
71.8,85.0,1.099,0.59,-0.01,-0.4,1442.5
71.2,85.0,1.103,0.61,0.84,0.59,1443.0
70.6,85.0,1.101,0.59,-0.04,-0.75,1443.5
70.0,85.0,1.102,0.61,0.84,-0.68,1444.0
69.4,85.0,1.101,0.59,0.68,0.75,1444.5
68.8,85.0,1.101,0.59,0.66,0.72,1445.0
68.2,85.0,1.096,0.61,0.52,-0.02,1445.5
67.6,85.0,1.101,0.6,1.1,0.39,1446.0
67.0,85.0,1.098,0.59,-0.54,-0.09,1446.5
66.4,85.0,1.095,0.58,0.06,0.69,1447.0
65.8,85.0,1.096,0.59,-0.38,0.79,1447.5
65.2,85.0,1.096,0.61,-1.01,-0.35,1448.0
64.6,85.0,1.097,0.59,-0.1,-0.29,1448.5
64.0,85.0,1.1,0.62,-0.65,-0.56,1449.0
63.4,85.0,1.098,0.59,-0.8,-0.05,1449.5
62.8,85.0,1.1,0.62,0.05,-0.35,1450.0
62.2,85.0,1.099,0.61,-0.52,-0.62,1450.5
61.6,85.0,1.099,0.59,-0.24,-0.11,1451.0
61.0,85.0,1.096,0.6,0.54,-0.61,1451.5
60.4,85.0,1.098,0.6,-0.02,-0.32,1452.0
59.8,85.0,1.105,0.61,0.67,0.43,1452.5
59.2,85.0,1.101,0.6,0.52,-0.72,1453.0
58.6,85.0,1.102,0.59,0.27,0.53,1453.5
58.0,85.0,1.101,0.61,-0.05,0.33,1454.0
57.4,85.0,1.098,0.59,-0.63,0.34,1454.5
56.8,85.0,1.103,0.6,-0.72,-0.04,1455.0
56.2,85.0,1.098,0.59,-0.69,-0.53,1455.5
55.6,85.0,1.099,0.59,-1.01,0.53,1456.0
55.0,85.0,1.097,0.58,0.84,0.63,1456.5
54.4,85.0,1.097,0.59,-0.28,0.21,1457.0
53.8,85.0,1.096,0.58,-0.09,0.28,1457.5
53.2,85.0,1.095,0.61,-0.15,0.12,1458.0
52.6,85.0,1.103,0.61,0.77,-0.15,1458.5
52.0,85.0,1.103,0.6,0.58,-0.43,1459.0
51.4,85.0,1.105,0.62,-0.48,0.56,1459.5
50.8,85.0,1.103,0.61,0.91,-0.01,1460.0
50.2,85.0,1.098,0.6,-1.06,-0.46,1460.5
49.6,85.0,1.1,0.59,-0.22,-0.47,1461.0
49.0,85.0,1.098,0.61,-0.6,0.24,1461.5
48.4,85.0,1.101,0.62,-0.84,-0.77,1462.0
47.8,85.0,1.098,0.6,-0.27,0.44,1462.5
47.2,85.0,1.096,0.61,1.14,-0.21,1463.0
46.6,85.0,1.099,0.59,-0.21,-0.14,1463.5
46.0,85.0,1.1,0.59,-0.25,0.29,1464.0
45.4,85.0,1.101,0.58,-0.98,0.64,1464.5
44.8,85.0,1.095,0.59,-0.65,0.64,1465.0
44.2,85.0,1.099,0.58,-0.77,0.65,1465.5
43.6,85.0,1.096,0.62,-0.82,0.76,1466.0
43.0,85.0,1.101,0.61,1.06,0.23,1466.5
42.4,85.0,1.097,0.6,-1.11,-0.09,1467.0
41.8,85.0,1.098,0.6,-0.08,0.71,1467.5
41.2,85.0,1.096,0.6,0.71,0.0,1468.0
40.6,85.0,1.095,0.61,-0.53,-0.65,1468.5
40.0,85.0,1.103,0.58,0.47,-0.13,1469.0
39.4,85.0,1.099,0.6,-0.16,0.4,1469.5
38.8,85.0,1.096,0.59,-0.16,-0.41,1470.0
38.2,85.0,1.098,0.62,0.96,0.36,1470.5
37.6,85.0,1.099,0.61,0.8,0.37,1471.0
37.0,85.0,1.097,0.6,0.29,0.1,1471.5
36.4,85.0,1.099,0.61,0.75,-0.44,1472.0
35.8,85.0,1.095,0.62,0.81,-0.58,1472.5
35.2,85.0,1.102,0.61,0.25,0.43,1473.0
34.6,85.0,1.095,0.58,0.7,0.52,1473.5
34.0,85.0,1.103,0.6,-0.43,0.08,1474.0
33.4,85.0,1.103,0.61,-0.6,-0.43,1474.5
32.8,85.0,1.102,0.62,-0.76,0.03,1475.0
32.2,85.0,1.104,0.58,-0.55,0.45,1475.5
31.6,85.0,1.101,0.6,-0.13,-0.32,1476.0
31.0,85.0,1.095,0.61,0.52,-0.23,1476.5
30.4,85.0,1.099,0.6,0.25,-0.29,1477.0
29.8,85.0,1.099,0.6,-0.21,0.0,1477.5
29.2,85.0,1.099,0.59,-0.64,-0.02,1478.0
28.6,85.0,1.099,0.6,1.07,0.49,1478.5
28.0,85.0,1.102,0.58,-0.8,-0.49,1479.0
27.4,85.0,1.101,0.59,1.19,-0.69,1479.5
26.8,85.0,1.095,0.61,0.47,-0.4,1480.0
26.2,85.0,1.102,0.62,1.03,0.67,1480.5
25.6,85.0,1.103,0.58,0.8,-0.4,1481.0
25.0,85.0,1.101,0.6,0.29,0.32,1481.5
24.4,85.0,1.104,0.58,0.61,-0.09,1482.0
23.8,85.0,1.102,0.6,-0.64,0.7,1482.5
23.2,85.0,1.096,0.6,0.98,-0.78,1483.0
22.6,85.0,1.102,0.62,0.5,-0.75,1483.5
22.0,85.0,1.102,0.61,-0.89,-0.1,1484.0
21.4,85.0,1.103,0.62,0.93,0.27,1484.5
20.8,85.0,1.102,0.61,1.19,0.17,1485.0
20.2,85.0,1.097,0.61,-1.16,0.09,1485.5
19.6,85.0,1.099,0.61,-1.06,-0.66,1486.0
19.0,85.0,1.102,0.59,0.94,-0.57,1486.5
18.4,85.0,1.105,0.6,-0.76,0.69,1487.0
17.8,85.0,1.098,0.59,-1.11,-0.42,1487.5
17.2,85.0,1.104,0.62,-0.95,0.05,1488.0
16.6,85.0,1.103,0.6,0.05,-0.05,1488.5
16.0,85.0,1.101,0.61,0.15,-0.38,1489.0
15.4,85.0,1.098,0.59,0.89,0.68,1489.5
14.8,85.0,1.098,0.58,0.45,-0.59,1490.0
14.2,85.0,1.099,0.6,-0.65,0.21,1490.5
13.6,85.0,1.098,0.6,-0.89,0.24,1491.0
13.0,85.0,1.1,0.62,1.02,0.16,1491.5
12.4,85.0,1.102,0.62,-0.32,-0.76,1492.0
11.8,85.0,1.103,0.62,-1.17,0.45,1492.5
11.2,85.0,1.1,0.6,0.41,-0.29,1493.0
10.6,85.0,1.102,0.59,-0.11,0.19,1493.5
10.0,85.0,1.097,0.6,-1.2,0.02,1494.0
9.4,85.0,1.098,0.59,0.83,-0.58,1494.5
8.8,85.0,1.101,0.6,-0.8,-0.66,1495.0
8.2,85.0,1.103,0.61,1.15,0.54,1495.5
7.6,85.0,1.097,0.62,0.58,-0.59,1496.0
7.0,85.0,1.102,0.59,0.78,0.79,1496.5
6.4,85.0,1.1,0.62,0.58,-0.77,1497.0
5.8,85.0,1.1,0.59,-0.83,-0.32,1497.5
5.2,85.0,1.1,0.59,-0.93,0.79,1498.0
4.6,85.0,1.1,0.61,-0.37,-0.08,1498.5
4.0,85.0,1.103,0.58,-0.07,-0.63,1499.0
3.4,85.0,1.1,0.59,0.61,0.71,1499.5
2.8,85.0,1.099,0.61,0.85,-0.25,1500.0
2.2,85.0,1.101,0.61,0.83,-0.74,1500.5
1.6,85.0,1.105,0.58,0.46,0.76,1501.0
1.0,85.0,1.104,0.61,-0.65,-0.75,1501.5
0.4,85.0,1.099,0.61,0.03,-0.56,1502.0
0,90.0,1.102,0.61,-0.8,-0.72,1502.5
0.6,90.0,1.098,0.6,-0.96,0.39,1503.0
1.2,90.0,1.095,0.62,0.8,0.63,1503.5
1.8,90.0,1.095,0.58,0.62,-0.43,1504.0
2.4,90.0,1.1,0.6,0.61,-0.6,1504.5
3.0,90.0,1.095,0.59,-0.42,-0.46,1505.0
3.6,90.0,1.1,0.61,-1.06,0.19,1505.5
4.2,90.0,1.099,0.6,-1.08,-0.6,1506.0
4.8,90.0,1.096,0.59,0.24,0.19,1506.5
5.4,90.0,1.097,0.6,0.57,-0.06,1507.0
6.0,90.0,1.101,0.59,-0.78,0.66,1507.5
6.6,90.0,1.1,0.58,1.0,0.45,1508.0
7.2,90.0,1.098,0.6,1.13,-0.64,1508.5
7.8,90.0,1.103,0.62,0.5,-0.52,1509.0
8.4,90.0,1.099,0.6,-0.73,0.04,1509.5
9.0,90.0,1.103,0.6,-0.62,-0.58,1510.0
9.6,90.0,1.105,0.61,-1.12,0.22,1510.5
10.2,90.0,1.101,0.62,0.41,0.14,1511.0
10.8,90.0,1.096,0.6,0.58,-0.68,1511.5
11.4,90.0,1.097,0.61,0.41,0.23,1512.0
12.0,90.0,1.099,0.61,0.71,-0.55,1512.5
12.6,90.0,1.097,0.59,0.98,-0.47,1513.0
13.2,90.0,1.099,0.58,1.07,0.11,1513.5
13.8,90.0,1.104,0.59,-0.3,-0.11,1514.0
14.4,90.0,1.104,0.6,-1.04,-0.65,1514.5
15.0,90.0,1.102,0.62,-0.68,-0.01,1515.0
15.6,90.0,1.095,0.59,-0.42,0.02,1515.5
16.2,90.0,1.103,0.62,-1.18,0.17,1516.0
16.8,90.0,1.101,0.59,-0.78,-0.34,1516.5
17.4,90.0,1.097,0.61,-0.11,0.29,1517.0
18.0,90.0,1.1,0.6,-0.54,0.13,1517.5
18.6,90.0,1.095,0.61,-1.03,-0.43,1518.0
19.2,90.0,1.099,0.62,0.41,-0.59,1518.5
19.8,90.0,1.1,0.62,-0.35,-0.13,1519.0
20.4,90.0,1.096,0.58,0.57,0.22,1519.5
21.0,90.0,1.105,0.61,0.98,-0.71,1520.0
21.6,90.0,1.096,0.62,0.79,-0.14,1520.5
22.2,90.0,1.105,0.59,-1.13,-0.69,1521.0
22.8,90.0,1.1,0.61,0.95,0.15,1521.5
23.4,90.0,1.097,0.59,0.36,-0.07,1522.0
24.0,90.0,1.103,0.61,0.79,0.57,1522.5
24.6,90.0,1.101,0.61,0.02,-0.21,1523.0
25.2,90.0,1.096,0.61,0.95,0.68,1523.5
25.8,90.0,1.103,0.58,0.28,0.65,1524.0
26.4,90.0,1.102,0.59,-0.09,0.29,1524.5
27.0,90.0,1.103,0.62,-0.92,-0.02,1525.0
27.6,90.0,1.102,0.61,1.01,0.77,1525.5
28.2,90.0,1.1,0.59,1.17,-0.75,1526.0
28.8,90.0,1.096,0.62,1.02,-0.19,1526.5
29.4,90.0,1.096,0.6,-0.13,-0.37,1527.0
30.0,90.0,1.102,0.6,0.9,0.8,1527.5
30.6,90.0,1.101,0.6,0.99,0.1,1528.0
31.2,90.0,1.102,0.59,0.16,-0.58,1528.5
31.8,90.0,1.1,0.58,-1.11,0.68,1529.0
32.4,90.0,1.1,0.61,0.5,0.29,1529.5
33.0,90.0,1.105,0.61,0.88,-0.32,1530.0
33.6,90.0,1.099,0.62,-1.03,0.78,1530.5
34.2,90.0,1.102,0.62,0.25,0.49,1531.0
34.8,90.0,1.101,0.58,-0.34,-0.34,1531.5
35.4,90.0,1.098,0.61,-0.27,-0.22,1532.0
36.0,90.0,1.101,0.6,-1.11,0.58,1532.5
36.6,90.0,1.099,0.6,0.81,0.75,1533.0
37.2,90.0,1.098,0.6,-0.21,0.32,1533.5
37.8,90.0,1.1,0.6,1.13,-0.74,1534.0
38.4,90.0,1.1,0.61,0.1,0.58,1534.5
39.0,90.0,1.096,0.61,1.04,0.76,1535.0
39.6,90.0,1.098,0.6,1.05,-0.37,1535.5
40.2,90.0,1.097,0.6,0.66,-0.32,1536.0
40.8,90.0,1.105,0.59,-0.02,0.11,1536.5
41.4,90.0,1.096,0.58,-1.09,0.68,1537.0
42.0,90.0,1.103,0.59,0.65,-0.18,1537.5
42.6,90.0,1.102,0.59,1.16,0.77,1538.0
43.2,90.0,1.097,0.6,0.85,0.17,1538.5
43.8,90.0,1.102,0.59,-0.86,0.66,1539.0
44.4,90.0,1.097,0.59,0.01,-0.39,1539.5
45.0,90.0,1.1,0.58,1.01,-0.07,1540.0
45.6,90.0,1.1,0.59,0.49,0.38,1540.5
46.2,90.0,1.104,0.6,-0.93,0.1,1541.0
46.8,90.0,1.098,0.62,-0.51,-0.53,1541.5
47.4,90.0,1.103,0.62,0.95,-0.0,1542.0
48.0,90.0,1.102,0.6,-0.06,0.28,1542.5
48.6,90.0,1.104,0.62,1.08,-0.8,1543.0
49.2,90.0,1.102,0.6,-0.72,0.2,1543.5
49.8,90.0,1.1,0.59,0.95,-0.12,1544.0
50.4,90.0,1.105,0.62,0.97,0.23,1544.5
51.0,90.0,1.098,0.61,0.96,0.03,1545.0
51.6,90.0,1.098,0.61,-0.97,-0.59,1545.5
52.2,90.0,1.095,0.59,1.15,0.21,1546.0
52.8,90.0,1.102,0.61,-0.1,-0.49,1546.5
53.4,90.0,1.099,0.59,-0.8,0.04,1547.0
54.0,90.0,1.099,0.62,0.47,-0.03,1547.5
54.6,90.0,1.104,0.61,0.63,-0.23,1548.0
55.2,90.0,1.101,0.59,-0.12,-0.71,1548.5
55.8,90.0,1.104,0.59,-0.37,-0.58,1549.0
56.4,90.0,1.099,0.59,1.16,-0.51,1549.5
57.0,90.0,1.101,0.61,-0.44,0.46,1550.0
57.6,90.0,1.096,0.59,0.79,0.34,1550.5
58.2,90.0,1.103,0.61,0.17,0.3,1551.0
58.8,90.0,1.104,0.61,0.26,-0.77,1551.5
59.4,90.0,1.098,0.6,-0.04,-0.1,1552.0
60.0,90.0,1.102,0.61,-1.03,-0.19,1552.5
60.6,90.0,1.096,0.61,-0.28,0.55,1553.0
61.2,90.0,1.101,0.59,-0.08,-0.09,1553.5
61.8,90.0,1.097,0.6,-0.88,-0.31,1554.0
62.4,90.0,1.102,0.6,0.91,0.28,1554.5
63.0,90.0,1.103,0.61,0.29,0.29,1555.0
63.6,90.0,1.103,0.61,-0.8,0.51,1555.5
64.2,90.0,1.097,0.6,1.14,0.08,1556.0
64.8,90.0,1.104,0.6,-0.5,0.13,1556.5
65.4,90.0,1.1,0.6,-0.34,0.02,1557.0
66.0,90.0,1.096,0.6,0.3,-0.26,1557.5
66.6,90.0,1.099,0.61,-0.57,0.15,1558.0
67.2,90.0,1.104,0.58,0.21,-0.13,1558.5
67.8,90.0,1.097,0.61,0.17,0.31,1559.0
68.4,90.0,1.102,0.6,0.73,0.53,1559.5
69.0,90.0,1.095,0.6,0.44,0.3,1560.0
69.6,90.0,1.102,0.59,-0.58,-0.46,1560.5
70.2,90.0,1.103,0.58,0.8,-0.5,1561.0
70.8,90.0,1.102,0.6,0.28,0.07,1561.5
71.4,90.0,1.103,0.59,-1.15,-0.24,1562.0
72.0,90.0,1.096,0.61,0.43,-0.34,1562.5
72.6,90.0,1.096,0.59,-0.7,0.53,1563.0
73.2,90.0,1.105,0.59,0.52,0.77,1563.5
73.8,90.0,1.097,0.6,-0.95,0.61,1564.0
74.4,90.0,1.099,0.59,-0.55,0.22,1564.5
75.0,90.0,1.104,0.59,0.94,0.27,1565.0
75.6,90.0,1.099,0.58,-0.77,0.31,1565.5
76.2,90.0,1.099,0.62,-0.11,-0.29,1566.0
76.8,90.0,1.098,0.59,0.97,-0.45,1566.5
77.4,90.0,1.104,0.6,-0.96,-0.73,1567.0
78.0,90.0,1.096,0.58,-0.36,-0.08,1567.5
78.6,90.0,1.103,0.58,-0.49,-0.15,1568.0
79.2,90.0,1.098,0.6,-0.44,-0.04,1568.5
79.8,90.0,1.099,0.59,0.23,-0.12,1569.0
80.4,90.0,1.103,0.59,-0.22,-0.44,1569.5
81.0,90.0,1.096,0.62,0.02,0.07,1570.0
81.6,90.0,1.096,0.59,-0.36,0.8,1570.5
82.2,90.0,1.096,0.59,-1.1,0.49,1571.0
82.8,90.0,1.102,0.59,1.04,-0.04,1571.5
83.4,90.0,1.105,0.59,0.41,-0.8,1572.0
84.0,90.0,1.103,0.62,0.94,-0.55,1572.5
84.6,90.0,1.104,0.62,-0.62,-0.54,1573.0
85.2,90.0,1.103,0.59,-1.02,-0.45,1573.5
85.8,90.0,1.102,0.58,1.02,0.11,1574.0
86.4,90.0,1.104,0.61,0.19,0.66,1574.5
87.0,90.0,1.101,0.58,-1.05,0.11,1575.0
87.6,90.0,1.096,0.62,-1.13,0.54,1575.5
88.2,90.0,1.097,0.6,0.99,-0.21,1576.0
88.8,90.0,1.097,0.61,0.05,0.78,1576.5
89.4,90.0,1.099,0.6,-1.2,0.26,1577.0
90.0,90.0,1.1,0.6,-1.04,-0.78,1577.5
90.6,90.0,1.097,0.6,0.01,0.79,1578.0
91.2,90.0,1.105,0.61,0.98,0.28,1578.5
91.8,90.0,1.097,0.61,1.08,0.04,1579.0
92.4,90.0,1.096,0.59,-0.18,0.2,1579.5
93.0,90.0,1.097,0.62,0.8,0.28,1580.0
93.6,90.0,1.103,0.59,1.0,-0.04,1580.5
94.2,90.0,1.098,0.61,0.61,0.24,1581.0
94.8,90.0,1.104,0.58,-0.87,-0.39,1581.5
95.4,90.0,1.095,0.61,0.23,0.65,1582.0
96.0,90.0,1.097,0.6,0.1,0.08,1582.5
96.6,90.0,1.098,0.58,0.06,0.29,1583.0
97.2,90.0,1.102,0.58,-0.68,0.04,1583.5
97.8,90.0,1.102,0.6,-1.15,0.76,1584.0
98.4,90.0,1.101,0.59,0.67,-0.31,1584.5
99.0,90.0,1.096,0.6,-0.82,-0.64,1585.0
99.6,90.0,1.098,0.6,0.81,0.26,1585.5
100,95.0,1.098,0.6,-0.43,0.3,1586.0
99.4,95.0,1.099,0.58,-1.05,-0.36,1586.5
98.8,95.0,1.103,0.59,-0.95,-0.76,1587.0
98.2,95.0,1.101,0.61,0.11,0.26,1587.5
97.6,95.0,1.105,0.59,-1.12,-0.59,1588.0
97.0,95.0,1.098,0.61,-0.76,-0.36,1588.5
96.4,95.0,1.103,0.62,0.1,-0.41,1589.0
95.8,95.0,1.099,0.6,-0.55,-0.41,1589.5
95.2,95.0,1.1,0.59,-0.29,-0.32,1590.0
94.6,95.0,1.105,0.58,-0.86,-0.4,1590.5
94.0,95.0,1.101,0.61,-1.11,0.78,1591.0
93.4,95.0,1.104,0.62,0.31,0.43,1591.5
92.8,95.0,1.105,0.61,0.71,0.21,1592.0
92.2,95.0,1.099,0.6,-0.53,0.58,1592.5
91.6,95.0,1.103,0.6,0.85,0.04,1593.0
91.0,95.0,1.096,0.62,0.08,-0.4,1593.5
90.4,95.0,1.102,0.6,1.17,0.54,1594.0
89.8,95.0,1.097,0.59,0.54,-0.2,1594.5
89.2,95.0,1.097,0.59,0.08,-0.45,1595.0
88.6,95.0,1.102,0.62,-0.94,0.38,1595.5
88.0,95.0,1.096,0.59,-1.19,-0.51,1596.0
87.4,95.0,1.102,0.59,-0.45,-0.16,1596.5
86.8,95.0,1.096,0.6,0.1,0.73,1597.0
86.2,95.0,1.1,0.61,0.25,0.62,1597.5
85.6,95.0,1.095,0.58,0.02,-0.19,1598.0
85.0,95.0,1.103,0.6,-0.44,-0.6,1598.5
84.4,95.0,1.1,0.58,-0.07,0.01,1599.0
83.8,95.0,1.102,0.62,0.37,-0.19,1599.5
83.2,95.0,1.097,0.62,0.02,-0.62,1600.0
82.6,95.0,1.1,0.6,0.58,-0.65,1600.5
82.0,95.0,1.102,0.62,1.07,0.12,1601.0
81.4,95.0,1.103,0.61,1.16,-0.43,1601.5
80.8,95.0,1.097,0.6,-0.76,-0.62,1602.0
80.2,95.0,1.105,0.59,-0.01,-0.8,1602.5
79.6,95.0,1.098,0.61,-0.13,-0.04,1603.0
79.0,95.0,1.103,0.59,-0.83,-0.38,1603.5
78.4,95.0,1.1,0.58,0.01,-0.27,1604.0
77.8,95.0,1.102,0.59,-0.93,0.49,1604.5
77.2,95.0,1.102,0.62,-0.45,-0.61,1605.0
76.6,95.0,1.104,0.62,-0.33,-0.3,1605.5
76.0,95.0,1.096,0.59,-0.07,0.67,1606.0
75.4,95.0,1.103,0.62,-0.87,0.23,1606.5
74.8,95.0,1.102,0.6,0.99,-0.71,1607.0
74.2,95.0,1.104,0.59,0.45,-0.08,1607.5
73.6,95.0,1.095,0.61,-0.34,-0.3,1608.0
73.0,95.0,1.103,0.6,0.73,0.41,1608.5
72.4,95.0,1.099,0.62,-1.13,0.52,1609.0
71.8,95.0,1.105,0.61,-0.88,-0.3,1609.5
71.2,95.0,1.1,0.6,-0.95,0.49,1610.0
70.6,95.0,1.102,0.6,0.69,-0.27,1610.5
70.0,95.0,1.096,0.61,1.19,-0.67,1611.0
69.4,95.0,1.104,0.59,-1.11,0.58,1611.5
68.8,95.0,1.103,0.6,-0.56,0.09,1612.0
68.2,95.0,1.105,0.59,0.24,0.1,1612.5
67.6,95.0,1.105,0.62,-0.41,-0.2,1613.0
67.0,95.0,1.1,0.59,0.14,-0.56,1613.5
66.4,95.0,1.098,0.61,0.44,-0.26,1614.0
65.8,95.0,1.098,0.59,0.4,-0.27,1614.5
65.2,95.0,1.099,0.59,0.93,0.55,1615.0
64.6,95.0,1.102,0.59,0.33,-0.21,1615.5
64.0,95.0,1.101,0.59,0.57,-0.57,1616.0
63.4,95.0,1.102,0.59,1.18,-0.29,1616.5
62.8,95.0,1.1,0.59,1.0,-0.01,1617.0
62.2,95.0,1.097,0.61,0.35,-0.05,1617.5
61.6,95.0,1.101,0.59,-0.16,0.16,1618.0
61.0,95.0,1.097,0.59,0.2,0.59,1618.5
60.4,95.0,1.104,0.58,-0.08,-0.61,1619.0
59.8,95.0,1.099,0.59,0.71,-0.79,1619.5
59.2,95.0,1.105,0.61,0.87,0.48,1620.0
58.6,95.0,1.096,0.62,-0.04,-0.28,1620.5
58.0,95.0,1.103,0.59,-0.29,0.19,1621.0
57.4,95.0,1.099,0.61,0.26,-0.63,1621.5
56.8,95.0,1.101,0.58,-0.58,-0.66,1622.0
56.2,95.0,1.102,0.6,1.05,0.13,1622.5
55.6,95.0,1.099,0.58,-0.86,0.08,1623.0
55.0,95.0,1.101,0.6,1.11,0.05,1623.5
54.4,95.0,1.102,0.61,-0.21,0.36,1624.0
53.8,95.0,1.104,0.6,0.83,0.64,1624.5
53.2,95.0,1.103,0.59,0.49,0.24,1625.0
52.6,95.0,1.098,0.6,-0.37,0.02,1625.5
52.0,95.0,1.1,0.59,0.17,0.72,1626.0
51.4,95.0,1.097,0.61,0.33,-0.25,1626.5
50.8,95.0,1.105,0.59,0.06,0.08,1627.0
50.2,95.0,1.097,0.61,-1.18,0.11,1627.5
49.6,95.0,1.102,0.61,-0.52,-0.27,1628.0
49.0,95.0,1.1,0.61,1.08,0.28,1628.5
48.4,95.0,1.097,0.61,0.55,-0.6,1629.0
47.8,95.0,1.104,0.62,0.27,-0.58,1629.5
47.2,95.0,1.105,0.6,0.7,0.07,1630.0
46.6,95.0,1.104,0.61,-0.5,-0.54,1630.5
46.0,95.0,1.105,0.6,0.76,0.41,1631.0
45.4,95.0,1.103,0.61,-1.09,-0.04,1631.5
44.8,95.0,1.103,0.62,-0.07,-0.71,1632.0
44.2,95.0,1.099,0.6,-0.68,-0.31,1632.5
43.6,95.0,1.101,0.61,0.08,-0.7,1633.0
43.0,95.0,1.097,0.6,-1.03,-0.21,1633.5
42.4,95.0,1.096,0.6,0.42,0.01,1634.0
41.8,95.0,1.102,0.61,-1.08,0.13,1634.5
41.2,95.0,1.101,0.62,-0.44,-0.76,1635.0
40.6,95.0,1.103,0.6,-0.52,-0.34,1635.5
40.0,95.0,1.097,0.61,0.0,0.65,1636.0
39.4,95.0,1.104,0.59,-1.01,0.72,1636.5
38.8,95.0,1.103,0.62,1.01,0.23,1637.0
38.2,95.0,1.104,0.59,0.32,-0.38,1637.5
37.6,95.0,1.095,0.62,-1.18,-0.65,1638.0
37.0,95.0,1.105,0.58,-1.11,0.21,1638.5
36.4,95.0,1.099,0.61,-0.03,0.59,1639.0
35.8,95.0,1.097,0.59,0.12,-0.79,1639.5
35.2,95.0,1.099,0.62,-0.83,-0.72,1640.0
34.6,95.0,1.104,0.59,0.88,-0.76,1640.5
34.0,95.0,1.102,0.61,-0.97,0.19,1641.0
33.4,95.0,1.096,0.61,0.8,-0.29,1641.5
32.8,95.0,1.105,0.62,0.34,-0.29,1642.0
32.2,95.0,1.095,0.59,-1.01,-0.3,1642.5
31.6,95.0,1.1,0.6,-0.18,-0.26,1643.0
31.0,95.0,1.098,0.62,0.25,0.13,1643.5
30.4,95.0,1.1,0.59,0.34,-0.48,1644.0
29.8,95.0,1.097,0.6,-0.84,-0.78,1644.5
29.2,95.0,1.096,0.62,0.61,-0.25,1645.0
28.6,95.0,1.102,0.61,-0.85,0.05,1645.5
28.0,95.0,1.097,0.62,-0.5,0.39,1646.0
27.4,95.0,1.098,0.59,-0.35,0.62,1646.5
26.8,95.0,1.103,0.61,-0.67,-0.79,1647.0
26.2,95.0,1.103,0.58,-0.99,-0.12,1647.5
25.6,95.0,1.1,0.58,-1.07,-0.04,1648.0
25.0,95.0,1.098,0.61,0.03,-0.24,1648.5
24.4,95.0,1.105,0.61,1.02,0.43,1649.0
23.8,95.0,1.101,0.61,0.2,-0.53,1649.5
23.2,95.0,1.096,0.61,-0.91,0.21,1650.0
22.6,95.0,1.096,0.59,0.18,0.38,1650.5
22.0,95.0,1.095,0.61,-1.05,-0.21,1651.0
21.4,95.0,1.099,0.61,0.59,0.06,1651.5
20.8,95.0,1.096,0.6,-0.38,-0.08,1652.0
20.2,95.0,1.098,0.6,-0.03,0.78,1652.5
19.6,95.0,1.105,0.59,1.11,0.34,1653.0
19.0,95.0,1.098,0.6,-0.33,-0.67,1653.5
18.4,95.0,1.097,0.61,1.17,-0.33,1654.0
17.8,95.0,1.103,0.6,0.48,-0.79,1654.5
17.2,95.0,1.1,0.59,0.99,-0.78,1655.0
16.6,95.0,1.103,0.61,-0.58,0.54,1655.5
16.0,95.0,1.101,0.6,0.57,-0.54,1656.0
15.4,95.0,1.101,0.59,0.3,0.69,1656.5
14.8,95.0,1.104,0.61,-0.38,-0.13,1657.0
14.2,95.0,1.101,0.61,0.46,-0.49,1657.5
13.6,95.0,1.099,0.58,0.37,-0.09,1658.0
13.0,95.0,1.104,0.62,0.3,0.36,1658.5
12.4,95.0,1.101,0.59,0.1,-0.4,1659.0
